"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"2673","1978-08-05",8,-1.347,-0.834,-1.442,0.911,1.104,309.89,-1.058,0.695,-1.258,1.332,1.591,320.15,-1.132,0.577,-1.342,0.131,-0.127,1.407,1.109,315.46,-1.367,1.666,0.924,1.058,1.387,1.076,1.597,1
"2674","1978-08-06",8,-1.262,-0.806,-1.488,0.833,0.003,306.29,-1.058,1.186,-1.7,1.48,0.454,312.79,-1.553,0.859,-1.067,0.304,-0.268,1.489,0.827,313.7,-1.397,0.496,0.159,0.758,1.314,1.102,0,-1
"2675","1978-08-07",8,-1.121,-0.721,-1.648,0.212,0.399,284.27,-0.605,1.268,-1.637,1.554,1.591,315.4,-1.553,0.986,-0.93,0.523,-0.222,1.826,1.59,320.5,-1.637,-0.213,-0.236,0.18,1.226,1.106,0.409,1
"2676","1978-08-08",8,-1.016,-0.834,-1.511,0.445,0.223,295.9,-0.605,1.923,-1.7,2.292,1.28,324.32,-2.396,0.811,-0.884,1.107,-0.336,2.453,0.561,327.24,-2.267,0.709,0.211,0.573,1.238,1.055,0,-1
"2677","1978-08-09",8,-0.981,-0.947,-1.488,-0.254,0.443,270,-0.153,0.532,-1.194,1.185,-0.425,317.83,-1.553,0.499,-0.777,-0.215,0.174,1.315,-0.336,325.63,-1.577,0.816,0.039,-0.374,1.079,1.125,0.324,1
"2678","1978-08-10",8,-0.991,-1.032,-1.419,-0.564,1.148,261.48,0.299,0.45,-1.321,0.89,0.764,307.07,-1.132,0.392,-0.884,-0.047,0.018,1.371,0.275,321.26,-1.397,0.236,-0.202,-0.628,0.907,1.083,0,-1
"2679","1978-08-11",8,-1.004,-1.173,-1.236,0.057,1.941,292.54,-0.153,0.941,-1.89,0.742,1.28,292.25,-1.132,0.402,-0.899,0.248,-0.393,1.198,0.601,304.47,-1.037,0.869,-0.76,-0.513,1.066,1.09,0.176,1
"2680","1978-08-12",8,-1.326,-0.693,-1.534,1.144,1.588,309.97,-1.058,1.841,-2.585,0.521,1.849,283.27,-0.711,0.343,-1.403,0.716,-0.896,0.876,0.605,288.8,-0.617,1.212,-0.236,0.042,1.279,1.147,85.184,2
"2681","1978-08-13",8,-1.595,-0.467,-1.625,1.765,0.972,316.55,-1.51,1.923,-2.206,1.775,1.384,309.04,-1.975,0.421,-1.678,0.99,-0.588,2.045,1.327,316.53,-1.637,0.585,0.701,0.573,1.364,1.144,11.26,1
"2682","1978-08-14",8,-1.279,-0.665,-1.625,-1.263,-0.305,247.43,0.752,0.859,-1.826,-0.66,-0.27,256.41,0.131,0.85,-1.159,-0.265,-0.271,0.116,-0.467,273.06,-0.227,-0.65,-0.356,0.18,1.274,1.101,0,-1
"2683","1978-08-15",8,-1.623,-0.749,-1.167,-2.428,2.865,189.85,1.656,-0.287,-0.183,-1.177,3.244,170.06,0.552,0.372,-1.907,-0.845,1.081,-0.574,1.294,144.83,0.403,0.26,0.289,1.035,1.243,0.985,0,-1
"2684","1978-08-16",8,-1.538,-0.975,-0.641,-0.254,2.161,89.09,-0.153,0.368,0.954,0.521,2.779,68.42,-0.711,0.538,-1.739,-0.235,1.752,0.805,0.232,58.65,-0.917,0.455,0.581,0.18,1.404,1.229,0,-1
"2685","1978-08-17",8,-1.78,-0.749,-0.412,-0.487,2.425,95.19,0.299,1.432,1.776,0.816,2.572,68.62,-1.132,0.353,-1.938,0.411,2.197,1.05,1.183,61.75,-1.097,1.017,0.22,-0.074,1.537,1.275,0,-1
"2686","1978-08-18",8,-2.163,-0.693,-0.412,-0.642,2.337,96.88,0.299,1.514,1.839,0.742,2.624,71.01,-0.711,-0.027,-2.472,0.457,2.277,0.738,1.579,73.68,-0.677,1.194,0.228,0.504,1.675,1.264,0.971,1
"2687","1978-08-19",8,-1.913,-0.749,-0.503,0.678,0.972,61.23,-0.605,0.368,0.954,0.668,1.435,60.07,-0.711,0.07,-2.121,-1.094,0.997,0.412,0.749,63.64,-0.437,1.832,0.581,1.173,1.458,1.149,8.09,1
"2688","1978-08-20",8,-1.441,-1.06,-1.19,0.756,0.972,335.3,-0.605,0.041,-0.563,1.111,0.919,340.38,-1.132,0.421,-1.357,-0.799,0.483,0.886,1.119,332.07,-0.917,2.103,1.131,0.388,1.208,1.089,10.019,1
"2689","1978-08-21",8,-1.138,-0.89,-1.419,0.678,1.853,304.97,-1.058,0.286,-1.005,1.111,1.435,321.37,-1.132,0.489,-1.067,-0.545,0.331,1.055,0.605,327.71,-1.037,1.855,0.787,-0.166,1.112,1.106,2.166,1
"2690","1978-08-22",8,-1.056,-0.862,-1.465,0.756,0.267,305.6,-0.605,1.105,-1.89,1.037,0.557,301.06,-1.132,0.782,-0.899,0.075,-0.188,1.279,0.255,312.68,-1.037,1.306,-0.253,0.48,1.21,1.051,0,-1
"2691","1978-08-23",8,-0.896,-0.382,-1.946,-0.409,0.311,268.26,0.299,2.659,-3.217,0.742,0.144,283.83,-0.711,0.976,-0.609,0.909,-0.908,1.366,-0.108,299.59,-0.977,-0.851,-0.485,0.088,1.169,1.092,0.287,1
"2692","1978-08-24",8,-0.88,-0.072,-2.198,-0.021,-0.482,274.7,-0.153,3.314,-3.659,1.111,-0.993,287.46,-1.553,0.801,-0.747,1.199,-1.178,1.29,-1.294,295.03,-1.397,-1.028,-0.622,-0.305,0.988,1.01,0,-1
"2693","1978-08-25",8,-1.141,-0.27,-2.037,0.134,-0.041,278.2,-1.058,2.414,-2.901,1.332,-0.787,295.81,-1.975,0.489,-1.083,1.24,-1.201,1.32,-0.34,295.61,-1.637,0.077,0.564,0.157,1.106,1.017,3.489,1
"2694","1978-08-26",8,-1.169,-1.116,-1.328,0.057,0.179,287.13,-0.605,0.777,-1.574,0.963,0.144,305.34,-1.553,0.616,-1.022,0.213,-0.382,1.167,0.127,305.26,-1.397,2.033,0.117,0.342,1.253,1.079,6.455,1
"2695","1978-08-27",8,-1.064,-1.286,-1.099,-0.875,1.764,209.71,0.299,-0.778,-0.626,-0.217,2.004,259.94,-0.29,0.821,-0.793,-0.56,0.007,0.478,1.062,290.98,-0.437,1.743,-0.158,0.85,1.343,1.092,17.12,1
"2696","1978-08-28",8,-0.901,-0.749,-1.557,-1.418,0.796,239.18,1.656,1.105,-2.142,-0.291,1.746,265.8,0.131,0.665,-0.808,0.335,-0.736,-0.129,0.054,265.12,0.313,0.024,0.177,0.365,1.018,1.033,12.746,1
"2697","1978-08-29",8,-1.279,-0.439,-1.373,-3.049,1.809,203.47,3.013,2.659,-2.774,-2.21,1.28,235.58,2.236,-0.222,-1.464,0.772,-0.789,-1.268,-0.128,237.95,1.633,-0.703,-0.562,-0.72,0.893,1.075,0,-1
"2698","1978-08-30",8,-1.777,-0.467,-0.961,-3.204,2.865,174.41,3.013,3.15,-0.689,-4.203,1.952,188.35,3.499,-0.689,-2.35,1.565,0.666,-3.269,-0.071,184.6,2.652,1.028,-0.055,-0.744,0.928,1.05,0.021,1
"2699","1978-08-31",8,-1.312,-0.749,-0.801,-2.273,1.368,158.17,2.109,1.841,0.638,-2.948,1.177,161.77,2.657,0.139,-1.495,0.665,1.252,-2.309,-0.478,167.42,1.812,1.117,0.237,-0.397,0.961,1.083,0,-1
"2700","1978-09-01",9,-0.959,-0.919,-1.19,-1.807,0.355,200.96,1.656,0.204,-0.057,-1.546,0.299,176.02,1.394,0.694,-0.838,-0.809,0.887,-0.89,-0.709,179.22,0.763,-0.029,-0.347,-0.282,0.947,1.055,0,-1
"2701","1978-09-02",9,-0.957,-0.636,-1.534,-2.117,0.399,224.76,2.109,0.368,-0.373,-1.694,0.557,189.98,1.815,0.782,-0.823,-0.57,0.673,-1.125,-0.615,189.41,1.063,-0.366,-0.485,-0.559,0.834,1.042,0,-1
"2702","1978-09-03",9,-1.19,-0.749,-1.396,-2.04,1.28,215.34,2.109,0.695,-0.626,-1.989,1.229,196.33,1.815,0.567,-1.235,-0.55,0.731,-1.145,-0.313,187.16,1.093,-0.313,0.211,-0.536,0.952,1.064,0,-1
"2703","1978-09-04",9,-1.474,-1.173,-1.236,-0.642,1.764,257.55,0.752,-0.287,-0.563,-1.103,3.141,205.88,0.973,0.45,-1.648,-0.469,0.967,-1.186,1.364,169.65,0.913,0.236,1.053,0.088,1.146,0.997,0.624,1
"2704","1978-09-05",9,-1.326,-1.144,-1.259,0.29,1.06,308.57,-0.153,-0.859,-0.247,0.152,2.262,130.16,-0.29,0.743,-1.174,-1.135,0.948,0.141,2.568,111.57,-0.167,-0.006,1.208,0.619,1.2,1.016,18.963,1
"2705","1978-09-06",9,-0.83,-1.032,-1.373,0.134,-0.482,289.84,-0.153,-0.041,-0.942,0.668,0.764,313.03,-0.711,1.249,-0.426,-0.794,0.517,0.907,0.541,334.3,-0.737,-0.555,0.537,0.504,1.251,1.098,0.799,1
"2706","1978-09-07",9,-0.415,-1.088,-1.373,-0.487,0.091,264.1,0.752,-0.614,-0.815,-0.07,0.04,273.07,0.131,1.366,0.261,-1.221,0.532,0.406,0.151,313.61,-0.257,-0.774,0.632,0.665,1.231,1.094,0.912,1
"2707","1978-09-08",9,-0.421,-0.975,-1.442,-0.409,-0.173,268.42,0.299,-0.123,-1.194,0.078,0.144,279.25,0.131,1.337,0.185,-0.911,0.243,0.371,-0.269,292.66,-0.347,-0.697,0.641,0.065,1.108,1.044,0,-1
"2708","1978-09-09",9,-0.694,-1.173,-1.282,-0.564,0.443,254.95,0.299,-0.123,-1.068,0.447,0.454,299.94,-0.711,0.869,-0.304,-0.662,0.254,0.784,0.433,313.38,-0.647,-0.437,0.348,0.342,0.995,0.953,0,-1
"2709","1978-09-10",9,-0.96,-1.06,-1.305,0.445,0.267,308.91,-1.058,0.859,-1.321,1.259,2.107,315.17,-1.132,0.48,-0.823,0.375,-0.283,1.427,1.754,313.38,-1.157,0.822,0.323,0.434,1.038,0.94,0,-1
"2710","1978-09-11",9,-1.159,-1.003,-1.076,1.066,2.161,351.31,-1.058,1.432,-0.879,2.292,2.779,340.16,-1.975,0.236,-0.945,0.98,-0.031,2.448,3.589,332.24,-1.787,2.192,0.357,0.203,1.179,1.056,150.58,2
"2711","1978-09-12",9,-1.369,-1.032,-0.824,0.523,4.495,59.25,-0.605,0.204,0.133,1.259,3.916,20.66,-1.132,-0.007,-1.189,-0.189,0.94,1.509,5.152,37.11,-1.247,2.103,1.354,0.758,1.212,0.917,164.434,2
"2712","1978-09-13",9,-1.271,-0.89,-0.618,0.212,2.91,72.59,-0.153,0.45,0.765,0.963,2.624,52.35,-1.132,0.109,-1.342,-0.164,1.698,0.856,1.21,60.84,-0.887,1.123,0.89,0.596,1.164,1.023,0.004,1
"2713","1978-09-14",9,-0.771,-1.173,-0.847,0.367,0.355,42.23,-0.153,-0.041,0.828,0.373,0.04,67.06,-0.29,0.772,-0.487,-1.186,1.138,0.406,-0.434,56,-0.317,0.568,0.606,0.273,0.942,0.986,0.018,1
"2714","1978-09-15",9,-0.351,-1.342,-1.099,0.057,0.399,323.35,-0.153,-0.778,-0.689,0.078,-0.373,290.66,0.131,1.181,0.322,-0.962,0.308,0.401,0.033,297.85,-0.317,0.544,0.108,0.065,0.886,0.929,1.29,1
"2715","1978-09-16",9,-0.286,-1.399,-1.121,-0.176,0.047,286.75,0.299,-0.532,-0.752,0.299,0.195,302.61,-0.29,1.327,0.337,-0.784,0.205,0.549,-0.195,301.52,-0.377,0.425,-0.253,0.042,0.993,1.001,2.299,1
"2716","1978-09-17",9,-0.485,-1.229,-1.259,-0.564,-0.394,252.42,0.299,-0.45,-0.879,0.004,0.247,279.63,0.131,1.239,0.047,-0.825,0.254,0.57,-0.051,304.16,-0.437,0.278,-0.219,-0.282,0.929,1.016,0,-1
"2717","1978-09-18",9,-0.551,-1.144,-1.328,-0.487,0.267,259.9,0.299,-0.205,-1.068,0.078,0.402,283.07,-0.29,0.85,-0.121,-0.83,0.3,0.631,0.242,310.63,-0.497,-0.343,-0.124,-0.259,0.852,0.882,0,-1
"2718","1978-09-19",9,-0.251,-1.229,-1.213,-0.797,-0.35,230.56,0.752,-0.123,-1.194,-0.291,0.195,264.44,0.131,0.869,0.292,-0.352,-0.222,0.192,0.551,276.32,0.133,-0.927,0.426,0.134,0.809,0.815,0,-1
"2719","1978-09-20",9,-0.198,-1.37,-1.121,-0.487,-0.526,250.39,0.299,0.204,-1.384,-0.513,0.144,254.93,0.552,1.093,0.383,-0.087,-0.405,-0.242,0.605,260.18,0.553,-0.738,0.142,0.388,0.904,0.873,0,-1
"2720","1978-09-21",9,-0.42,-1.116,-1.328,-0.72,-0.085,250.16,0.752,0.614,-1.637,-0.734,0.505,251.84,0.973,0.996,-0.09,0.746,-0.915,-0.875,0.568,248.97,0.943,-0.029,0.959,0.619,0.9,0.82,0.015,1
"2721","1978-09-22",9,-0.593,-1.455,-1.076,-0.254,-0.482,264.26,0.299,0.286,-1.447,0.152,0.04,282.43,-0.29,1.045,-0.243,0.34,-0.721,-0.068,0.833,268.66,0.133,0.425,0.881,0.665,0.98,0.872,0.037,1
"2722","1978-09-23",9,-0.582,-1.201,-0.847,0.29,-0.526,42.27,-0.605,-0.041,-0.815,0.816,0.144,321.93,-0.711,0.947,-0.166,-0.087,-0.309,0.565,0.978,291.45,-0.557,0.579,0.245,0.642,1.033,0.901,0.774,1
"2723","1978-09-24",9,-0.171,-1.173,-0.801,0.212,-0.438,53.56,-0.153,-0.859,-0.183,0.373,0.557,57.77,-0.29,1.171,0.566,-0.825,0.304,0.519,1.311,304.8,-0.347,-0.195,-0.004,0.965,1.034,0.863,4.715,1
"2724","1978-09-25",9,0.127,-1.201,-1.053,0.445,-0.526,198.25,-0.605,-0.45,-0.815,0.373,0.505,302.61,-0.29,1.385,0.918,-0.57,0.014,0.529,0.215,294.18,-0.227,-0.13,-0.021,0.781,0.953,0.865,22.503,1
"2725","1978-09-26",9,-0.023,-1.229,-1.167,0.29,-0.658,324.33,-0.153,0.123,-1.321,0.152,0.815,282.47,0.131,1.259,0.612,0.228,-0.645,0.299,0.376,277.31,0.073,0.544,-0.296,0.573,0.967,0.846,0,-1
"2726","1978-09-27",9,-0.492,-1.399,-1.053,-0.021,-0.438,165.29,-0.153,-0.123,-1.131,0.373,-0.011,296.37,-0.711,0.937,-0.029,-0.113,-0.26,0.805,0.134,297.45,-0.587,-0.343,-0.778,0.434,0.99,0.912,0,-1
"2727","1978-09-28",9,-0.673,-1.314,-0.892,-0.021,-0.878,50.34,-0.605,-0.859,-0.057,0.373,0.04,52.14,-0.711,0.918,-0.166,-0.748,0.304,0.677,0.665,312.54,-0.527,-0.632,-0.167,0.342,1.097,0.942,0,-1
"2728","1978-09-29",9,-0.4,-1.286,-0.847,-0.409,-1.407,97.42,0.299,-1.187,-0.31,-0.07,-0.115,301.62,-0.29,0.967,0.154,-0.337,-0.168,0.488,0.464,290.85,-0.317,0.39,0.564,0.596,0.941,0.817,3.247,1
"2729","1978-09-30",9,-0.394,-1.342,-0.892,-0.487,-0.526,112.15,0.752,-0.041,-1.258,-0.07,0.299,273.5,0.131,0.811,-0.029,-0.113,-0.363,0.463,0.353,284.78,-0.227,0.136,1.062,0.319,0.746,0.726,0.015,1
"2730","1978-10-01",10,-0.447,-1.314,-1.007,-0.875,-0.526,167.92,0.752,-0.287,-1.005,-0.586,0.454,246.28,0.552,0.967,-0.166,-0.265,-0.283,-0.068,0.228,265.2,0.163,0.449,0.039,-0.443,0.487,0.737,0,-1
"2731","1978-10-02",10,-0.439,-1.116,-1.099,-1.341,0.179,188.12,1.204,-0.205,-0.942,-0.808,1.022,233.11,0.973,1.045,-0.258,-0.189,-0.264,-0.507,-0.145,249.15,0.523,-0.372,-1.035,-1.021,0.515,0.738,0,-1
"2732","1978-10-03",10,-0.505,-0.89,-1.03,-2.04,0.884,176.76,2.109,0.041,-0.815,-1.251,1.074,215.63,1.394,0.859,-0.441,-0.184,-0.199,-0.711,0.107,240.72,0.733,-0.354,-0.691,-0.005,0.454,0.598,0,-1
"2733","1978-10-04",10,-0.651,-0.947,-0.778,-1.651,-0.217,147.79,1.656,-0.205,-0.499,-1.177,1.022,201.56,0.973,0.587,-0.808,-0.138,-0.028,-1.089,-0.145,224.98,0.973,-0.478,-0.485,-0.651,0.345,0.469,0,-1
"2734","1978-10-05",10,-0.566,-0.354,-0.114,-1.108,-0.614,104.04,1.204,-0.123,-0.689,-1.177,0.712,208.05,1.394,0.314,-0.716,0.279,-0.199,-1.421,-0.279,222.73,1.543,0.071,0.297,0.065,0.268,0.454,1.366,1
"2735","1978-10-06",10,-0.171,-0.89,-0.549,-0.875,-0.217,107.87,0.752,0.532,-1.447,-1.177,0.454,234.68,1.394,0.548,-0.136,0.762,-0.847,-1.125,0.292,242.21,1.303,-1.17,0.134,-1.783,0.004,0.449,0,-1
"2736","1978-10-07",10,0.041,-1.173,-0.755,-0.487,-1.407,100.15,0.752,1.186,-2.079,-0.882,-0.063,250.75,0.973,0.879,0.231,0.67,-0.847,-0.895,-0.491,247.15,1.213,-0.136,-1.328,-0.79,0.257,0.457,0,-1
"2737","1978-10-08",10,-0.461,-1.399,-0.961,-0.176,-0.57,53.4,0.299,1.186,-2.142,-0.734,0.144,255.71,0.973,0.713,-0.289,0.929,-1.048,-0.916,0.235,249.24,1.213,0.165,-0.124,0.711,0.696,0.552,0,-1
"2738","1978-10-09",10,-0.768,-1.314,-1.144,0.057,-1.451,313.03,0.299,1.759,-2.585,-0.586,-0.838,261.47,0.973,0.733,-0.594,1.514,-1.521,-0.885,-0.135,253.83,1.213,0.668,0.649,1.196,0.842,0.627,0.237,1
"2739","1978-10-10",10,-0.628,-1.229,-1.19,0.134,-1.407,312.08,-0.605,1.268,-2.269,0.004,-0.631,273.15,-0.29,0.859,-0.411,1.677,-1.692,-0.635,0.316,258.84,0.433,0.857,0.873,0.919,0.855,0.633,1.365,1
"2740","1978-10-11",10,-0.867,-1.003,-1.419,-0.254,-0.57,271.58,-0.153,1.841,-2.648,-0.956,1.177,254.28,0.552,0.743,-0.762,2.246,-2.047,-1.079,1.132,253.93,1.003,0.154,1.397,0.804,0.89,0.653,9.079,1
"2741","1978-10-12",10,-1.464,-0.467,-1.831,0.212,1.764,281.72,-0.605,2.905,-3.406,0.225,3.864,276.74,-0.29,0.265,-1.602,3.334,-2.828,-0.39,5.088,267.56,0.223,1.395,1.698,1.358,1.058,0.594,96.442,2
"2742","1978-10-13",10,-1.312,-1.088,-0.984,0.833,1.897,182.4,-0.605,0.614,-1.321,0.963,2.986,310.43,-1.132,0.139,-1.342,0.848,-0.725,0.616,5.431,292.73,-0.557,2.564,1.809,2.236,1.049,0.631,67.675,2
"2743","1978-10-14",10,-0.861,-0.495,-0.228,-0.487,0.399,93.41,0.299,-0.287,0.259,-0.808,2.211,138.09,0.552,0.616,-0.793,0.04,1.233,-1.212,1.939,149.65,1.213,1.448,1.053,1.266,0.786,0.597,2.049,1
"2744","1978-10-15",10,0.014,-0.552,-0.251,-0.254,-1.407,88.18,0.299,-0.287,0.006,-1.103,-0.115,171.43,0.973,1.006,0.108,0.416,-0.527,-1.018,-1.207,237.69,1.123,1.117,1.122,0.319,0.081,0.191,1.464,1
"2745","1978-10-16",10,0.468,-0.411,-0.183,0.445,-1.054,74.47,-0.153,-0.696,-0.373,-0.734,-0.425,205.77,0.552,1.152,0.719,0.38,-0.702,-0.507,-0.982,253.83,0.553,1.265,0.451,-0.744,-0.173,0.159,23.754,1
"2746","1978-10-17",10,0.416,-0.636,-0.32,-0.021,-0.35,83.33,0.299,-0.778,-0.689,-0.365,0.299,247.52,0.552,0.889,0.704,0.141,-0.58,-0.211,-0.188,261.99,0.313,1.832,0.486,-0.767,0.035,0.267,0.451,1
"2747","1978-10-18",10,0.222,-0.89,-0.526,-0.409,-0.305,91.37,0.299,-0.696,-0.752,-0.144,0.299,270,0.131,0.889,0.704,0.167,-0.607,-0.155,0.383,264.06,0.223,1.755,1.053,0.804,0.527,0.417,0,-1
"2748","1978-10-19",10,0.036,-0.778,-0.457,0.212,-0.658,73.76,-0.153,-0.696,-0.752,-0.144,0.66,269.22,0.131,0.869,0.582,-0.108,-0.389,-0.084,1.166,266.22,0.073,0.928,1.01,1.312,0.544,0.395,0.343,1
"2749","1978-10-20",10,0.395,-0.806,-0.457,0.057,-0.261,78.36,-0.153,0.041,-1.258,-0.513,0.867,253.13,0.552,0.859,0.933,0.731,-0.98,-0.574,0.867,255.86,0.583,1.377,1.465,1.266,0.316,0.303,0.115,1
"2750","1978-10-21",10,0.75,-0.693,-0.366,-0.254,-0.394,87.9,0.299,-0.205,-1.068,-0.586,0.195,248.01,0.552,0.791,1.086,1.306,-1.448,-0.364,-0.188,262.32,0.553,-0.059,0.392,-0.536,-0.187,0.07,0,-1
"2751","1978-10-22",10,0.853,-0.778,-0.435,-0.098,-0.526,84.32,0.299,-0.532,-0.815,-0.291,0.144,260.84,0.131,1.054,1.421,0.477,-0.835,-0.201,-0.115,263.73,0.253,0.408,0.572,-0.166,0.2,0.267,0,-1
"2752","1978-10-23",10,0.966,-0.919,-0.572,0.29,-0.702,68.5,-0.153,0.123,-1.384,-0.217,-0.063,268.42,0.131,1.473,1.864,0.309,-0.709,0.172,-0.017,273.64,-0.017,0.621,0.271,0.665,0.322,0.442,0.138,1
